id,eventId,category,contactName,contactEmail,contactPhone,status,quoteAmount,quoteDetails,recommended,contactedAt,respondedAt,notes,createdAt,updatedAt
VO-f3a2c383,EVT-931,"Visual Effects","AURA Production Team",,,researching,,,1,"2026-03-01 02:18:42",,"Projection mapping for Grace Cathedral. Cosmic/light narrative specialists. Original music, artistic visuals. Website: auragracecathedral.com","2026-03-01 02:18:42","2026-03-01 02:18:42"
VO-32943703,EVT-artdeco-feb27,Entertainment,"Emily Coles Dance SF",,,researching,,,1,"2026-03-01 02:20:23",,"Social partner dance instructor. Salsa, swing, cha-cha, rumba, waltz, tango, foxtrot. Private and group lessons. Website: emilycolesdancesf.com","2026-03-01 02:20:23","2026-03-01 02:20:23"
VO-f6183235,EVT-artdeco-feb27,Entertainment,"Pick School of Ballroom Dancing",,,researching,,,1,"2026-03-01 02:20:23",,"SF ballroom/Latin dance school. All ballroom dances including Waltz, Foxtrot, Swing, Tango. Website: pickdance.com","2026-03-01 02:20:23","2026-03-01 02:20:23"
VO-67511e75,EVT-artdeco-feb27,Entertainment,"Arthur Murray San Francisco",,,researching,,,1,"2026-03-01 02:20:23",,"Since 1912. Expert instructors for ballroom dance events. Timeless ballroom with modern energy. Website: arthurmurraylive.com","2026-03-01 02:20:23","2026-03-01 02:20:23"
VO-dd54cbc0,EVT-2e378474,Photography,"Drew Altizer Photography",,,researching,,,1,"2026-03-01 02:23:26",,"SF-based event photographers specializing in PR, corporate events, marketing. Art gallery experience. Website: drewaltizer.com","2026-03-01 02:23:26","2026-03-01 02:23:26"
VO-93863580,EVT-a5ad16db,Decor,"Brilliant Event Lighting",,,researching,,,1,"2026-03-01 02:23:48",,"Garden and outdoor lighting specialist. Café string lights, warm ambiance perfect for rooftop sunset events. Website: brillianteventlighting.com","2026-03-01 02:23:48","2026-03-01 02:23:48"
VO-13d33df2,EVT-yacht-mixer-feb25,Photography,"SF Photo Agency",info@sfphotoagency.com,,researching,,,1,"2026-03-01 02:28:24",,"Corporate event specialists. 24-hour delivery. Perfect for networking events. Website: sfphotoagency.com","2026-03-01 02:28:24","2026-03-01 02:28:24"
VO-e5169c55,evt-silent-disco-13557,Lighting,"Stage Lights and Sound",,,researching,,,1,"2026-03-01 02:28:37",,"Full service event lighting. LED technology for indoor/outdoor. Perfect for rooftop events. SF Bay Area. Website: stagelightsandsound.com","2026-03-01 02:28:37","2026-03-01 02:28:37"
vo-roaring20s-flood,EVT-murder-mystery-mar03,venue,"The Flood Mansion (Pacific Union Club)","",,researching,,,1,"2026-03-03 22:05:21",,"Gilded Age mansion, perfect 1920s aesthetic. Est $8-15K. RESEARCH ONLY - no contact yet.","2026-03-03 22:05:21","2026-03-03 22:05:21"
vo-roaring20s-fairmont,EVT-murder-mystery-mar03,venue,"Fairmont Hotel - Venetian Room",events@fairmont.com,,researching,,,0,"2026-03-03 22:05:21",,"Historic luxury, roaring 20s heritage. Est $5-10K. RESEARCH ONLY - no contact yet.","2026-03-03 22:05:21","2026-03-03 22:05:21"
vo-roaring20s-julia,EVT-murder-mystery-mar03,venue,"Julia Morgan Ballroom","",,researching,,,0,"2026-03-03 22:05:21",,"1904 architecture, ornate ballroom. Capacity 300-400. Est $4-8K. RESEARCH ONLY - no contact yet.","2026-03-03 22:05:21","2026-03-03 22:05:21"
vo-speakeasy-bourbon,cmm9hmxt10000c2lduixggjf9,venue,"Bourbon & Branch",events@bourbonandbranch.com,,researching,,,1,"2026-03-03 22:09:57",,"Authentic prohibition-era speakeasy. Capacity 100. Est $5-8K. RESEARCH ONLY - no contact yet.","2026-03-03 22:09:57","2026-03-03 22:09:57"
vo-speakeasy-thespeakeasy,cmm9hmxt10000c2lduixggjf9,venue,"The Speakeasy","",,researching,,,0,"2026-03-03 22:09:57",,"Basement venue. Capacity 80-100. Est $3-6K. RESEARCH ONLY - no contact yet.","2026-03-03 22:09:57","2026-03-03 22:09:57"
vo-speakeasy-local,cmm9hmxt10000c2lduixggjf9,venue,"Local Edition",events@localeditionsf.com,,researching,,,0,"2026-03-03 22:09:57",,"Basement cocktail bar, moody lighting. Capacity 150. Est $4-7K. RESEARCH ONLY - no contact yet.","2026-03-03 22:09:57","2026-03-03 22:09:57"
vo-speakeasy-tradition,cmm9hmxt10000c2lduixggjf9,venue,Tradition,"",,researching,,,0,"2026-03-03 22:09:57",,"Intimate cocktail-focused. Capacity 60. Est $2.5-4.5K. RESEARCH ONLY - no contact yet.","2026-03-03 22:09:57","2026-03-03 22:09:57"
vo-disco-hornblower,cmm9hn7ph0001c2ldwtx9948b,venue,"Hornblower Cruises",events@hornblower.com,,researching,,,1,"2026-03-03 22:15:04",,"Large yacht SF Bay cruise. Capacity 400-600. Est $8-15K for 3hr sunset cruise. RESEARCH ONLY - no contact yet.","2026-03-03 22:15:04","2026-03-03 22:15:04"
vo-disco-redwhite,cmm9hn7ph0001c2ldwtx9948b,venue,"Red & White Fleet",groups@redandwhite.com,,researching,,,0,"2026-03-03 22:15:04",,"Classic SF tour boats, private charter. Capacity 150-300. Est $6-12K for 3hr cruise. RESEARCH ONLY - no contact yet.","2026-03-03 22:15:04","2026-03-03 22:15:04"
vo-disco-adventurecat,cmm9hn7ph0001c2ldwtx9948b,venue,"Adventure Cat Sailing Charters","",,researching,,,0,"2026-03-03 22:15:04",,"Sailing catamaran (intimate). Capacity 45-60. Est $3-5K for sunset sail. RESEARCH ONLY - no contact yet.","2026-03-03 22:15:04","2026-03-03 22:15:04"
vo-disco-pier40,cmm9hn7ph0001c2ldwtx9948b,venue,"Pier 40","",,researching,,,0,"2026-03-03 22:15:04",,"Waterfront warehouse with sunset views. Capacity 200+. Est $4-8K. Backup if boat too expensive. RESEARCH ONLY - no contact yet.","2026-03-03 22:15:04","2026-03-03 22:15:04"
vo-chefs-barrel,cmm9hn8mh0002c2ldjg7uyh71,venue,"The Barrel Room",manuel@barrelroomsf.com,,researching,,,1,"2026-03-03 22:20:06",,"Wine cellar, intimate. Capacity 20-40. Est $2-4K + chef collab. EXISTING RELATIONSHIP from EVT-002. RESEARCH ONLY - no contact yet.","2026-03-03 22:20:06","2026-03-03 22:20:06"
vo-chefs-saison,cmm9hn8mh0002c2ldjg7uyh71,venue,"Saison Chef's Table","",,researching,,,0,"2026-03-03 22:20:06",,"Michelin-starred, theatrical kitchen. Capacity 18. Est $10-20K (very high-end, aspirational). RESEARCH ONLY - no contact yet.","2026-03-03 22:20:06","2026-03-03 22:20:06"
vo-chefs-foreign,cmm9hn8mh0002c2ldjg7uyh71,venue,"Foreign Cinema",events@foreigncinema.com,,researching,,,0,"2026-03-03 22:20:06",,"Iconic SF restaurant, courtyard. Capacity 30-50. Est $3-6K. RESEARCH ONLY - no contact yet.","2026-03-03 22:20:06","2026-03-03 22:20:06"
vo-chefs-private,cmm9hn8mh0002c2ldjg7uyh71,venue,"Hidden Kitchen @ Private Residence","",,researching,,,0,"2026-03-03 22:20:06",,"Secret location, underground dinner vibe. Capacity 25-35. Est $2.5-5K + chef. Most authentic ""underground"" feel. RESEARCH ONLY - no contact yet.","2026-03-03 22:20:06","2026-03-03 22:20:06"
vo-rave-midway,cmm9hn9hv0003c2ldr4mrqu69,venue,"The Midway SF",events@themidwaysf.com,,researching,,,1,"2026-03-03 22:25:14",,"Warehouse venue, outdoor+indoor, perfect rave space. Capacity 500+. Est $5-10K. RESEARCH ONLY - no contact yet.","2026-03-03 22:25:14","2026-03-03 22:25:14"
vo-rave-1015,cmm9hn9hv0003c2ldr4mrqu69,venue,"1015 Folsom",events@1015.com,,researching,,,0,"2026-03-03 22:25:14",,"Legendary SF nightclub, multi-level. Capacity 1500. Est $8-15K for buyout. Authentic 90s rave venue. RESEARCH ONLY - no contact yet.","2026-03-03 22:25:14","2026-03-03 22:25:14"
vo-rave-august,cmm9hn9hv0003c2ldr4mrqu69,venue,"August Hall",events@augusthallsf.com,,researching,,,0,"2026-03-03 22:25:14",,"Music venue with pro sound/lights. Capacity 600. Est $6-12K. RESEARCH ONLY - no contact yet.","2026-03-03 22:25:14","2026-03-03 22:25:14"
vo-rave-pier70,cmm9hn9hv0003c2ldr4mrqu69,venue,"Pier 70 Warehouse Spaces","",,researching,,,0,"2026-03-03 22:25:14",,"Industrial waterfront warehouse. Capacity 300-500. Est $4-8K. Raw industrial aesthetic. RESEARCH ONLY - no contact yet.","2026-03-03 22:25:14","2026-03-03 22:25:14"
vo-moroccan-chapel,EVT-moroccan-mar03,venue,"The Chapel",thechapelsf--patricia-gums-@discussions.tripleseat.com,,researching,,,1,"2026-03-03 22:50:13",,"Historic chapel, ornate architecture. Capacity 150. Est $3-6K. EXISTING CONTACT (Nostalgia Night). RESEARCH ONLY - no contact yet.","2026-03-03 22:50:13","2026-03-03 22:50:13"
vo-moroccan-foreign,EVT-moroccan-mar03,venue,"Foreign Cinema",events@foreigncinema.com,,researching,,,0,"2026-03-03 22:50:13",,"Indoor/outdoor courtyard, exotic atmosphere. Capacity 120-150. Est $4-7K. RESEARCH ONLY - no contact yet.","2026-03-03 22:50:13","2026-03-03 22:50:13"
vo-moroccan-bimbos,EVT-moroccan-mar03,venue,"Bimbo's 365 Club",info@bimbos365club.com,,researching,,,0,"2026-03-03 22:50:13",,"Historic venue, family owned since 1931. 1025 Columbus Ave, SF. Phone: 415-474-0365. Performance venue and event space.","2026-03-03 22:50:13","2026-03-11 11:54:09"
vo-moroccan-delancey,EVT-moroccan-mar03,venue,"Delancey Street Foundation","",,researching,,,0,"2026-03-03 22:50:13",,"Waterfront blank canvas space. Capacity 100-200. Est $2.5-5K. Affordable option. RESEARCH ONLY - no contact yet.","2026-03-03 22:50:13","2026-03-03 22:50:13"
vo-cyber-midway,EVT-cyberpunk-mar03,venue,"The Midway SF",events@themidwaysf.com,,researching,,,1,"2026-03-03 22:55:11",,"Industrial warehouse, perfect cyberpunk aesthetic. Capacity 500+. Est $5-10K. RESEARCH ONLY - no contact yet.","2026-03-03 22:55:11","2026-03-03 22:55:11"
vo-cyber-pier70,EVT-cyberpunk-mar03,venue,"Pier 70 Warehouse","",,researching,,,0,"2026-03-03 22:55:11",,"Waterfront industrial, dystopian future aesthetic. Capacity 300-500. Est $4-8K. RESEARCH ONLY - no contact yet.","2026-03-03 22:55:11","2026-03-03 22:55:11"
vo-cyber-showfields,EVT-cyberpunk-mar03,venue,"SHOWFIELDS SF","",,researching,,,0,"2026-03-03 22:55:11",,"Tech/retail space, futuristic. Capacity 150-200. Est $3-6K. RESEARCH ONLY - no contact yet.","2026-03-03 22:55:11","2026-03-03 22:55:11"
vo-cyber-minna,EVT-cyberpunk-mar03,venue,"111 Minna Gallery",events@111minnagallery.com,,researching,,,0,"2026-03-03 22:55:11",,"Art gallery/event space, urban edge. Capacity 200-250. Est $3-6K. RESEARCH ONLY - no contact yet.","2026-03-03 22:55:11","2026-03-03 22:55:11"
vo-victorian-presidio,EVT-victorian-garden-mar03,venue,"Presidio Officers' Club - Gardens",presidio@wedgewoodevents.com,,researching,,,1,"2026-03-03 23:00:09",,"Historic military building with garden courtyard. Capacity 100-150. Est $5-10K. EXISTING RELATIONSHIP with Katie. RESEARCH ONLY - no contact yet.","2026-03-03 23:00:09","2026-03-03 23:00:09"
vo-victorian-flood,EVT-victorian-garden-mar03,venue,"Flood Mansion Gardens","",,researching,,,0,"2026-03-03 23:00:09",,"Gilded Age mansion with formal gardens. Capacity 80-120. Est $8-15K. Ultimate Victorian aesthetic. RESEARCH ONLY - no contact yet.","2026-03-03 23:00:09","2026-03-03 23:00:09"
vo-victorian-conservatory,EVT-victorian-garden-mar03,venue,"Conservatory of Flowers",events@conservatoryofflowers.org,,researching,,,0,"2026-03-03 23:00:09",,"Victorian greenhouse, botanical gardens. Capacity 150-200. Est $5-10K. Literally Victorian era building. RESEARCH ONLY - no contact yet.","2026-03-03 23:00:09","2026-03-03 23:00:09"
vo-victorian-dunsmuir,EVT-victorian-garden-mar03,venue,"Dunsmuir House & Gardens",events@dunsmuir.org,,researching,,,0,"2026-03-03 23:00:09",,"1899 Colonial Revival mansion with estate grounds. Capacity 150 outdoor/80 indoor. Est $3-6K (Oakland). Authentic period estate. RESEARCH ONLY - no contact yet.","2026-03-03 23:00:09","2026-03-03 23:00:09"
vo-artdeco-julia,EVT-artdeco-feb27,venue,"Julia Morgan Ballroom",,,researching,,,1,"2026-03-04 06:11:21",,"TOP PICK: Est $6k-10k. Stunning historic ballroom in Merchant Exchange Building, soaring ceilings, perfect Art Deco architecture. Purpose-built for elegant events, acoustics perfect for live jazz.","2026-03-04 06:11:21","2026-03-04 06:11:21"
vo-artdeco-bently,EVT-artdeco-feb27,venue,"Bently Reserve",,,researching,,,0,"2026-03-04 06:11:21",,"Est $8k-12k. Grand neoclassical architecture, former Federal Reserve Bank. 450 capacity in Grand Hall may be too large for 100-150 guests (could feel empty).","2026-03-04 06:11:21","2026-03-04 06:11:21"
vo-artdeco-westin,EVT-artdeco-feb27,venue,"Westin St. Francis",,,researching,,,0,"2026-03-04 06:11:21",,"Est $5k-8k. Compass Rose Bar/Ballroom options (100-300 guests). Historic hotel elegance, Art Deco details, central Union Square location. May require minimum F&B spend.","2026-03-04 06:11:21","2026-03-04 06:11:21"
vo-artdeco-deco,EVT-artdeco-feb27,venue,"DecoDance Bar",,,researching,,,1,"2026-03-04 06:11:21",,"Est $2k-4k buyout. Authentic Art Deco cocktail lounge, intimate 80-100 capacity. Built-in Art Deco aesthetic, regular jazz programming. Affordable alternative.","2026-03-04 06:11:21","2026-03-04 06:11:21"
vo-botanical-conservatory,EVT-botanical-feb27,venue,"SF Conservatory of Flowers",,,researching,,,1,"2026-03-04 06:11:48",,"TOP PICK: Est $5k-8k. Stunning Victorian greenhouse in Golden Gate Park, lush botanical backdrop. Instagram-perfect, unique SF landmark. VERIFY alcohol restrictions.","2026-03-04 06:11:48","2026-03-04 06:11:48"
vo-botanical-filoli,EVT-botanical-feb27,venue,"Filoli Historic House & Garden",,,researching,,,0,"2026-03-04 06:11:48",,"Est $6k-10k. Grand estate gardens in Woodside (30 min from SF), 16 acres, Georgian mansion. Spectacular but distance may reduce attendance.","2026-03-04 06:11:48","2026-03-04 06:11:48"
vo-botanical-private,EVT-botanical-feb27,venue,"Private Garden Estate (Pacific Heights)",,,researching,,,0,"2026-03-04 06:11:48",,"Est $2.5k-4k via Giggster/Peerspace. Intimate 50-80 capacity, neighborhood charm, more affordable.","2026-03-04 06:11:48","2026-03-04 06:11:48"
vo-botanical-flora,EVT-botanical-feb27,venue,"Flora Grubb Gardens",,,researching,,,1,"2026-03-04 06:11:48",,"Est $1.5k-3k. Urban nursery in Bayview, 80-120 capacity. Working nursery = built-in plants, authentic botanical setting, most affordable. RECOMMENDED budget option.","2026-03-04 06:11:48","2026-03-04 06:11:48"
vo-moonlight-presidio,EVT-moonlight-feb27,venue,"Presidio Parade Ground",,,researching,,,1,"2026-03-04 06:14:46",,"TOP PICK: Est $2k-4k. Massive open lawn in Presidio National Park, 500+ capacity, iconic SF views, historic setting, free parking. Need National Park permit.","2026-03-04 06:14:46","2026-03-04 06:14:46"
vo-moonlight-fortmason,EVT-moonlight-feb27,venue,"Fort Mason Great Meadow",,,researching,,,1,"2026-03-04 06:14:46",,"Est $3k-5k. Marina District, 300-500 capacity, Bay views, walkable neighborhood. Existing Venn relationship from EVT-003 research.","2026-03-04 06:14:46","2026-03-04 06:14:46"
vo-moonlight-rooftop,EVT-moonlight-feb27,venue,"Private Rooftop (SOMA/Mission)",,,researching,,,0,"2026-03-04 06:14:46",,"Est $2.5k-4k via Giggster/Peerspace. 100-150 capacity. Weather-protected option, city views, intimate feel. Search needed.","2026-03-04 06:14:46","2026-03-04 06:14:46"
vo-moonlight-ggpark,EVT-moonlight-feb27,venue,"Golden Gate Park (Marx Meadow)",,,researching,,,0,"2026-03-04 06:14:46",,"Est $1.5k-3k. 200-400 capacity, park setting, community vibe. More affordable, need SF Rec & Park permit.","2026-03-04 06:14:46","2026-03-04 06:14:46"
vo-senegal-flood,EVT-senegalese-feb27,venue,"Flood Mansion",,,researching,,,1,"2026-03-04 06:15:02",,"TOP PICK: Est $3k-5k. Historic Pacific Heights mansion, 6,000 sq ft, perfect for intimate dining + cultural experience. https://www.floodmansion.org","2026-03-04 06:15:02","2026-03-04 06:15:02"
vo-senegal-rh,EVT-senegalese-feb27,venue,"RH San Francisco",,,researching,,,0,"2026-03-04 06:15:02",,"Est $2k-3.5k. Bethlehem Steel Building, Bay views, 12-person private dining. Luxurious but capacity limiting for 40-60 target.","2026-03-04 06:15:02","2026-03-04 06:15:02"
vo-senegal-mission,EVT-senegalese-feb27,venue,"Private Mission District Loft",,,researching,,,0,"2026-03-04 06:15:02",,"Est $1.5k-2.5k via Giggster/Peerspace. 40-80 capacity, near Bissap Baobab cultural hub. More intimate, authentic neighborhood connection.","2026-03-04 06:15:02","2026-03-04 06:15:02"
vo-canvas-111minna,EVT-2e378474,venue,"111 Minna Gallery",michelle@111minnagallery.com,,researching,,,1,"2026-03-04 06:15:36",,"111 Minna Gallery - art gallery and event space. 111 Minna St, SF 94105. Phone: 415-974-1719. Winner: Best Art Gallery 2018-2019. Hours: Tue-Thu 8am-9pm. Event rentals available.","2026-03-04 06:15:36","2026-03-11 12:14:34"
vo-canvas-root,EVT-2e378474,venue,"Root Division",,,researching,,,1,"2026-03-04 06:15:36",,"Est $3k-6k. 3,000 sq ft, mission-driven nonprofit supporting artists. Large flexible space, workshop-friendly. rootdivision.org","2026-03-04 06:15:36","2026-03-04 06:15:36"
vo-canvas-raven,EVT-2e378474,venue,"Little Raven Gallery",,,researching,,,0,"2026-03-04 06:15:36",,"Est $2k-4k. 900 sq ft, 60-80 capacity max (small). Affordable, intimate, 6th & Howard SoMa. Peerspace listing.","2026-03-04 06:15:36","2026-03-04 06:15:36"
vo-canvas-odyssey,EVT-2e378474,venue,"Odyssey Art Collective and Gallery",,,researching,,,0,"2026-03-04 06:15:36",,"Venue bookable via Peerspace platform. 377 Geary St, Union Square. Two-story art gallery/event space. No direct email found - contact via Peerspace listing.","2026-03-04 06:15:36","2026-03-11 11:34:41"
vo-canvas-sfmoma,EVT-2e378474,venue,"SFMOMA Private Event Spaces",,,researching,,,0,"2026-03-04 06:15:36",,"Est $10k-20k+ (too expensive). World-class art, prestigious but strict rules. sfmoma.org/rental-events. Comparison only.","2026-03-04 06:15:36","2026-03-04 06:15:36"
vo-baylights-empress,EVT-927ea44b,venue,"The Empress (Empress Events)",,,researching,,,1,"2026-03-04 06:15:53",,"TOP PICK: Est $15k-30k (3-4h charter). SF premiere luxury yacht, up to 300 capacity, multi-level decks, professional crew. empressevents.com","2026-03-04 06:15:53","2026-03-04 06:15:53"
vo-baylights-marquis,EVT-927ea44b,venue,"Marquis Charters (65ft Stephens)",,,researching,,,0,"2026-03-04 06:15:53",,"Est $8k-15k. Panoramic decks, salon dining, luxury experience. 50-75 guest capacity (smaller). marquischarters.com","2026-03-04 06:15:53","2026-03-04 06:15:53"
vo-baylights-wine,EVT-927ea44b,venue,"Wine Therapy (SF Bay Boat Cruise)",,,researching,,,0,"2026-03-04 06:15:53",,"Est $10k-18k. 75-100 capacity, wine-focused, mid-range pricing. sanfranciscobayboatcruise.com/private-charter","2026-03-04 06:15:53","2026-03-04 06:15:53"
vo-baylights-atlantis,EVT-927ea44b,venue,"Atlantis Yacht Charters",,,researching,,,0,"2026-03-04 06:15:53",,"Est $12k-25k. World-class operator since 1993, multiple yacht options. yachtcharter.com","2026-03-04 06:15:53","2026-03-04 06:15:53"
vo-baylights-sfbay,EVT-927ea44b,venue,"SF Bay Adventures (Freda B/Cimba)",info@sfbayadventures.com,,researching,,,0,"2026-03-04 06:15:53",,"SF Bay boat charters. 1001 Bridgeway Ste 238, Sausalito CA. Phone: 415-331-0444. Boats: Schooner Freda B, Cimba (Grand Banks). Private charters and public sails.","2026-03-04 06:15:53","2026-03-11 11:44:21"
vo-golden-newhall,EVT-a5ad16db,venue,"Newhall Nest Rooftop",,,researching,,,1,"2026-03-04 06:19:43",,"TOP PICK: Est $3k-5k. 260 California St, Financial District. 60-80 standing, Bay Bridge views, commercial bar setup, bistro lighting. Event coordinator available.","2026-03-04 06:19:43","2026-03-04 06:19:43"
vo-golden-shelby,EVT-a5ad16db,venue,"Shelbys Rooftop",,,researching,,,1,"2026-03-04 06:19:43",,"Est $4k-7k. Downtown SF, 75-150 capacity. Tranquil ambiance, stunning scenery. shelbysrooftopsf.com/private-events","2026-03-04 06:19:43","2026-03-04 06:19:43"
vo-golden-roof25,EVT-a5ad16db,venue,"Rooftop 25",,,researching,,,0,"2026-03-04 06:19:43",,"Est $3.5k-6k. Outdoor seating, upbeat music. Newer high-demand venue, may need elevation for Venn brand. Tagvenue listing.","2026-03-04 06:19:43","2026-03-04 06:19:43"
vo-golden-hibernia,EVT-a5ad16db,venue,"The Hibernia",,,researching,,,0,"2026-03-04 06:19:43",,"Est $8k-15k (backup). 40,000 sq ft near City Hall, indoor/outdoor hybrid. Prestigious but expensive, not pure rooftop. thehiberniasf.com","2026-03-04 06:19:43","2026-03-04 06:19:43"
vo-midnight-palace,EVT-be0b2d9a,venue,"The Speakeasy at Palace Theater",events@thespeakeasysf.com,,researching,,,1,"2026-03-04 06:19:57",,"The Speakeasy at Palace Theater. 644 Broadway Unit 410, SF. Phone: 415-226-9680. Immersive 1920s prohibition nightclub experience, available for private rentals.","2026-03-04 06:19:57","2026-03-11 12:05:02"
vo-midnight-bourbon,EVT-be0b2d9a,venue,"Bourbon & Branch - Private Rooms",,,researching,,,1,"2026-03-04 06:19:57",,"Est $5k-10k + F&B. 501 Jones St, legendary SF speakeasy, password-protected, multiple private rooms. bourbonandbranch.com","2026-03-04 06:19:57","2026-03-04 06:19:57"
vo-midnight-marianne,EVT-be0b2d9a,venue,"Mariannes at The Cavalier",,,researching,,,0,"2026-03-04 06:19:57",,"Est $3k-6k + F&B. 40-60 capacity (small), hidden at back of restaurant. Intimate but limited space. Part of The Cavalier.","2026-03-04 06:19:57","2026-03-04 06:19:57"
vo-midnight-hideout,EVT-be0b2d9a,venue,"The Hideout (Dalva)",,,researching,,,0,"2026-03-04 06:19:57",,"Est $2.5k-5k. 50-75 capacity, windowless split-level speakeasy. Very small, may lack space for jazz trio. Through Dalva bar.","2026-03-04 06:19:57","2026-03-04 06:19:57"
vo-jazzage-conserv,EVT-928,venue,"Conservatory of Flowers",,,researching,,,1,"2026-03-04 06:20:11",,"TOP PICK: Est $8k-15k. 100 JFK Dr, Golden Gate Park. 150-300 capacity, historic Victorian greenhouse, lush gardens. Book 3-6mo ahead. gggp.org/event-rentals","2026-03-04 06:20:11","2026-03-04 06:20:11"
vo-jazzage-presidio,EVT-928,venue,"Presidio Officers Club - Hardie Courtyard",katie@presidioevents.com,,researching,,,1,"2026-03-04 06:20:11",,"Est $5k-10k. 50 Moraga Ave. 100-150 capacity, Spanish Colonial courtyard. EXISTING VENN RELATIONSHIP (Katie). 10pm noise cutoff.","2026-03-04 06:20:11","2026-03-04 06:20:11"
vo-jazzage-deyoung,EVT-928,venue,"de Young Museum - Barbro Osher Sculpture Garden",,,researching,,,0,"2026-03-04 06:20:11",,"Est $10k-18k. 50 Hagiwara Tea Garden Dr. 100-200 capacity, sculpture garden, high-end aesthetic. Premium pricing.","2026-03-04 06:20:11","2026-03-04 06:20:11"
vo-jazzage-plant,EVT-928,venue,"Plant Connection SF - Outdoor Patio",,,researching,,,0,"2026-03-04 06:20:11",,"Est $3k-6k. Mission District. 75-100 capacity (small), urban greenhouse, lower cost. plantconnectionsf.com","2026-03-04 06:20:11","2026-03-04 06:20:11"
vo-neon-church8,EVT-929,venue,"Church of 8 Wheels",,,researching,,,1,"2026-03-04 06:20:24",,"DREAM VENUE: Est $5k-10k. 554 Fillmore St, converted church roller rink, 200-400 capacity. Legendary SF venue, cathedral ceilings, built-in infrastructure. churchof8wheels.com","2026-03-04 06:20:24","2026-03-04 06:20:24"
vo-neon-svn,EVT-929,venue,"SVN West - Rooftop Skating Rink",,,researching,,,0,"2026-03-04 06:20:24",,"Est $8k-15k. 10 Van Ness Ave, rooftop with skyline views, 100-150 capacity. Unique outdoor setting but weather-dependent.","2026-03-04 06:20:24","2026-03-04 06:20:24"
vo-neon-warehouse,EVT-929,venue,"Warehouse/Industrial Space (SoMA/Mission)",,,researching,,,0,"2026-03-04 06:20:24",,"Est $3k-8k venue + $5k-10k custom rink flooring. 200-400 capacity, total creative control. Requires custom rink setup. Research needed.","2026-03-04 06:20:24","2026-03-04 06:20:24"
vo-neon-escape,EVT-929,venue,"Skate Escape (Marin)",,,researching,,,0,"2026-03-04 06:20:24",,"Est $4k-7k. San Rafael (30 min from SF), 150-250 capacity. Traditional rink, lower cost but outside SF (transportation barrier). skateescapemarin.com","2026-03-04 06:20:24","2026-03-04 06:20:24"
vo-supper-loft,EVT-930,venue,"Private Lofts/Apartments (Residential Model)",,,researching,,,1,"2026-03-04 06:20:38",,"TOP PICK: Est $500-2k/event. Mission/SoMa/Nob Hill, 20-40 capacity. Authentic underground vibe, low cost, flexible. Partner with homeowners. Permitting gray area.","2026-03-04 06:20:38","2026-03-04 06:20:38"
vo-supper-lazy,EVT-930,venue,"Lazy Bear",,,researching,,,0,"2026-03-04 06:20:38",,"Est $3k-6k or revenue share. Mission District, 40-60 capacity. Professional supper club model, licensed kitchen. Less underground feel.","2026-03-04 06:20:38","2026-03-04 06:20:38"
vo-supper-25lusk,EVT-930,venue,"25 Lusk Private Events Space",,,researching,,,0,"2026-03-04 06:20:38",,"Est $4k-8k. SoMa, 30-80 capacity, industrial-chic, open kitchen. Professional but corporate feeling. 25lusk.com","2026-03-04 06:20:38","2026-03-04 06:20:38"
vo-supper-warehouse,EVT-930,venue,"Warehouse/Unusual Spaces (Pier/Gallery)",,,researching,,,1,"2026-03-04 06:20:38",,"Est $2k-5k + $1k-3k temp kitchen. 40-100 capacity. True secret location magic, site-specific. Kitchen logistics challenging.","2026-03-04 06:20:38","2026-03-04 06:20:38"
vo-cosmic-cas,EVT-931,venue,"California Academy of Sciences - Morrison Planetarium",,,researching,,,1,"2026-03-04 06:20:52",,"DREAM VENUE: Est $15k-30k. 55 Music Concourse Dr, GGP. 200-300 capacity, world largest digital dome, aquarium/rainforest access. calacademy.org/plan-an-event","2026-03-04 06:20:52","2026-03-04 06:20:52"
vo-cosmic-lawrence,EVT-931,venue,"Lawrence Hall of Science (UC Berkeley)",,,researching,,,0,"2026-03-04 06:20:52",,"Lawrence Hall of Science, UC Berkeley. 1 Centennial Drive, Berkeley CA 94720. Contact via Cvent venue listing - no direct public email found. Science museum with event space capabilities.","2026-03-04 06:20:52","2026-03-11 12:05:02"
vo-cosmic-chabot,EVT-931,venue,"Chabot Space & Science Center (Oakland)",,,researching,,,0,"2026-03-04 06:20:52",,"Est $10k-20k. 10000 Skyline Blvd, Oakland. 200-350 capacity, multiple theaters, telescope viewing. chabotspace.org","2026-03-04 06:20:52","2026-03-04 06:20:52"
vo-cosmic-portable,EVT-931,venue,"Portable Planetarium + Warehouse (DIY)",,,researching,,,0,"2026-03-04 06:20:52",,"Est $3k-6k venue + $8k-15k portable planetarium. SoMa/Mission warehouse, 150-300 capacity. Complex logistics, lower total cost. Research needed.","2026-03-04 06:20:52","2026-03-04 06:20:52"
vo-linedancesf-evt001,evt-001,entertainment,"Lower Haight Line Dancing (Sean & Joel)",howdy@linedancesf.com,,response_received,,,1,"2026-03-04 17:05:02",,"CRITICAL ERROR: Initial email said Saturday March 29 but actual date is Sunday March 29. Sent immediate correction email. Research complete - pricing $299-499 for 2hrs, Cal Academy 2000 guest experience.","2026-03-04 12:26:02","2026-03-04 12:26:02"
